Test 1 THREADS,Iterations,1000,START,18:02:47
Test 1 THREADS,Iterations,1000,END,18:02:47
Test 1 THREADS,Iterations,10000,START,18:02:51
Test 1 THREADS,Iterations,10000,END,18:02:51
Test 1 THREADS,Iterations,100000,START,18:02:55
Test 1 THREADS,Iterations,100000,END,18:02:59
Test 1 THREADS,Iterations,1000000,START,18:03:03
Test 1 THREADS,Iterations,1000000,END,18:03:41
Test 1 THREADS,Iterations,10000000,START,18:03:45
Test 1 THREADS,Iterations,10000000,END,18:10:11
