Test 2 THREADS,Iterations,1000,START,18:10:20
Test 2 THREADS,Iterations,1000,END,18:10:20
Test 2 THREADS,Iterations,10000,START,18:10:24
Test 2 THREADS,Iterations,10000,END,18:10:24
Test 2 THREADS,Iterations,100000,START,18:10:28
Test 2 THREADS,Iterations,100000,END,18:10:32
Test 2 THREADS,Iterations,1000000,START,18:10:36
Test 2 THREADS,Iterations,1000000,END,18:11:13
Test 2 THREADS,Iterations,10000000,START,18:11:17
Test 2 THREADS,Iterations,10000000,END,18:17:34
