Test 1 THREADS,Iterations,1000,START,02:17:30
Test 1 THREADS,Iterations,1000,END,02:17:30
Test 1 THREADS,Iterations,10000,START,02:17:34
Test 1 THREADS,Iterations,10000,END,02:17:35
Test 1 THREADS,Iterations,100000,START,02:17:39
Test 1 THREADS,Iterations,100000,END,02:17:43
Test 1 THREADS,Iterations,1000000,START,02:17:47
Test 1 THREADS,Iterations,1000000,END,02:18:31
Test 1 THREADS,Iterations,10000000,START,02:18:35
Test 1 THREADS,Iterations,10000000,END,02:25:32
